Id	Label	timeset	x_coord	y_coord	Degree	Eccentricity	closnesscentrality	harmonicclosnesscentrality	betweenesscentrality	componentnumber	pageranks	Weighted Degree	y_coord_unique	Authority	Hub	modularity_class	clustering	triangles	eigencentrality
תקנה 25 הנוסח הקודם: 25. מקום הכשרה מקצועית וכן מקום שיקום מקצועי, בהם מועסקים בעבודת כפיים לפחות 12 שעות בשבוע, מאושרים בזה לענין סעיף 16(א)(2) לחוק.   מיום 18.7.1968 תק' (מס' 4) תשכ"ח-1968			40	737	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנות הבטיחות בעבודה (עזרה ראשונה במקומות עבודה), התשמ"ח-1988			40	738	4	6	0.473516	0.489151	188.576703	0	0.000657	4		0.032828	0	7	0	0	0.075973
תקנות הביטוח הלאומי (גביית דמי ביטוח), תשי"ד-1954			40	739	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנות אלה; תק'     תשנ"א-1990			40	740	2	6	0.361071	0.405818	0.985621	0	0.000426	2		0.015422	0	4	0	0	0.034016
חוק האמור תעבור לידי הנאמן או תמומש בידיו; (תיקון מס' 12) תשע"ח-2018			40	741	2	6	0.401298	0.440836	56.06371	0	0.000431	2		0.01852	0	7	0	0	0.042778
תקנה 2(א), עד ליום כ"ד בטבת התשע"ט (1 בינואר 2019			40	742	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
תקנות למניעת מפגעים (רעש בלתי סביר   מציוד בניה), תשל"ט-1979			40	743	0	0	0	0	0	95	0.000197	0		0	0	101	0	0	0
תקנה 16(ז), יודיע על כך לעורך הבקשה ולמהנדס בתוך חמישה ימים ממועד קבלת המסמכים החלקיים; לא נמסרה הודעה כאמור, יראו כאילו הוגשו כל המסמכים הנדרשים. מיום 5.3.2018 תק' תשע"ח-2018			40	744	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
הוראת שעה; תחילתו שישה חודשים מיום פרסומו ותוקפו לחמש שנים. [1] סמכויותיו הועברו לשר הרווחה והשירותים החברתיים: י"פ תשע"ז מס' 7394			40	745	5	6	0.435702	0.466801	78.495529	0	0.000763	5		0.03226	0	4	0	0	0.074752
תקנות הניטור; חובת ניהול כרטיס     בדיקות רפואיות תק' תשע"א-2011			40	746	1	6	0.360719	0.404919	0	0	0.000316	1		0.010871	0	4	0	0	0.024601
תקנות – ביום כ"ב באייר תשכ"ז (1 ביוני 1967			40	747	7	4	0.370815	0.415094	69.919235	0	0.000901	7		0.036011	0	0	0	0	0.077893
תקנות הביטוח הלאומי (בדיקות רפואיות), תשכ"ה-1965			40	748	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנות אלה. מיום 10.4.1994 תק' תשנ"ד-1994			40	749	3	4	0.369338	0.4115	12.606953	0	0.000506	3		0.02662	0	4	0	0	0.056561
תקנות הנזכרות בסעיף (ד) לעיל.               תאריך             שם המפעל               חתימה     כ"א בסיון תשנ"ב (22 ביוני 1992			40	750	3	4	0.369338	0.4115	12.606953	0	0.000506	3		0.02662	0	4	0	0	0.056561
תקנות, הוראות בדבר תקופת כהונתו של המועצה והתנאים להפסקת החברות בה.           (ד)  הודעה על הרכב מועצת המוסד תפורסם ברשומות. מיום 15.7.2014 תיקון מס' 8 ס"ח תשע"ד מס' 2459			40	751	5	6	0.435702	0.466801	78.495529	0	0.000763	5		0.03226	0	4	0	0	0.074752
הוראות סעיף 17(2) 17(א)(2) יחולו, בשינויים המחוייבים לפי הענין, על חילוקי דעות בין נאמני בטיחות לבין מעביד בקשר למעשי המעביד כאמור.   מיום 15.7.2014 תיקון מס' 8 ס"ח תשע"ד מס' 2459			40	752	5	6	0.435702	0.466801	78.495529	0	0.000763	5		0.03226	0	4	0	0	0.074752
תקנות רישום קבלנים לעבודות הנדסה בנאיות (מנהלי עבודה), תש"ל-1970			40	753	1	6	0.31914	0.360243	0	0	0.0003	1		0.008378	0	7	0	0	0.018691
תקנה 7א תנאים לרישום דגם     לא ישראלי תק'     תש"ל-1970			40	754	7	4	0.370815	0.415094	69.919235	0	0.000901	7		0.036011	0	0	0	0	0.077893
תקנות אלה; תק'     תשנ"ה-1995			40	755	2	6	0.361071	0.405818	0.985621	0	0.000426	2		0.015422	0	4	0	0	0.034016
הוראות היצרן. תק' תשע"ט-2019			40	756	9	4	0.488479	0.497417	267.911816	0	0.0011	9		0.058988	0	7	0	0	0.127308
תקנות חומרי נפץ (מסחר, העברה, ייצור, החסנה ושימוש), תשנ"ד-1994			40	757	4	6	0.361775	0.407615	102.749149	0	0.000777	4		0.011178	0	4	0	0	0.026342
חוק זכויות לאנשים עם מוגבלות המועסקים כמשתקמים (הוראת שעה), התשס"ז-2007			40	758	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
פקודה זו את האגודה כמעסיק של החבר ואת החבר כעובד האגודה, אף-על-פי שהוא מקבל גמול עבודתו, כולו או מקצתו, על ידי השתתפות ברווחי האגודה או בהכנסתה ברוטו; מיום 15.7.2014 תיקון מס' 7 ס"ח תשע"ד מס' 2459			40	759	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
תקנות הביטוח הלאומי (עיגול גמלאות), תשל"ו-1976			40	760	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
פקודה), וסעיפים 14(א) ו-2(ד) לפקודת סדרי השלטון והמשפט, תש"ח-1948			40	761	7	4	0.370815	0.415094	69.919235	0	0.000901	7		0.036011	0	0	0	0	0.077893
תקנות אלה ביום י' בניסן תשמ"ה (1 באפריל 1985			40	762	1	6	0.363904	0.408266	0	0	0.000328	1		0.010143	0	3	0	0	0.024086
הוראות תקנות 20 ו-41(א)(2) לגבי עגורן-צריח הנמצא בישראל ביום פרסומן של תקנות אלה היא ביום ל' בכסלו תשכ"ח (1 בינואר 1968			40	763	7	4	0.370815	0.415094	69.919235	0	0.000901	14		0.036011	0	0	0	0	0.077893
הוראות כלליות לענין תסקירים מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974			40	764	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
תקנות לפי סעיף 45(א) לחוק, כפול שלושה כפול חמישה.   מיום 1.4.1964 תק' (מס' 2) תשכ"ד-1964			40	765	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנה 18 הנוסח הקודם: ההודעה כתביעה 18. צוין בהודעה לפי תקנה 8 שהמבוטח שנפגע או שהתלויים בו תובעים גמלה לפי חלק ב' לחוק, יראו את ההודעה כתביעת גימלה. תק'     תשנ"ח-1998			40	766	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
חוק.   מיום 18.7.1968 תק' (מס' 4) תשכ"ח-1968			40	767	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנות   הבטיחות בעבודה (עזרה ראשונה במקומות עבודה), תשמ"ח-1988			40	768	0	0	0	0	0	96	0.000197	0		0	0	102	0	0	0
תקנה 92. מיום 16.6.1967 תק' תשכ"ז-1967			40	769	7	4	0.370815	0.415094	69.919235	0	0.000901	7		0.036011	0	0	0	0	0.077893
חוק) 1.    בנק ישראל; 2.    המוסד לביטוח לאומי; 3.    שירות התעסוקה; צו תשס"ז-2006			40	770	2	6	0.401298	0.440836	56.06371	0	0.000431	2		0.01852	0	7	0	0	0.042778
תקנות הביטוח הלאומי (גביית דמי הביטוח) תשי"ד-1954			40	771	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
חוק העתיקות, התשל"ח-1978			40	772	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
הוראות סעיף 8ד(א), דינו – מאסר ששה חדשים או קנס 50,000 שקלים. (תיקון     מס' 2)      תשמ"ב-1982			40	773	5	6	0.435702	0.466801	78.495529	0	0.000763	5		0.03226	0	4	0	0	0.074752
הוראה כאמור לגבי מפעל גז כמשמעותו בסעיף 8ד(ח) תינתן לאחר התייעצות עם שר האנרגיה והתשתית. (תיקון     מס' 11 – הוראת שעה) תשע"ט-2018			40	774	5	6	0.435702	0.466801	78.495529	0	0.000763	5		0.03226	0	4	0	0	0.074752
תקנה 2(א), עד ליום ד' בטבת התש"ף (1 בינואר 2020			40	775	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
תקנה 92) תקנות הבטיחות בעבודה (עגורני-צריח), תשכ"ז-1966			40	776	7	4	0.370815	0.415094	69.919235	0	0.000901	7		0.036011	0	0	0	0	0.077893
תקנת משנה (א), רשות הרישוי תיתן היתר לעבודה שהיא חובה לפי חוק שוויון זכויות לאנשים עם מוגבלות, התשנ"ח-1998			40	777	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
תקנות   הבטיחות בעבודה (גיהות תעסוקתית ובריאות העובדים בחומרי הדברה שהם זרחנים   אורגניים וקרבמטיים), התשנ"ג-1992			40	778	4	4	0.409718	0.445418	98.313191	0	0.000639	4		0.027781	0	7	0	0	0.061124
תקנות בטיחות ובריאות; (3)   הוראות פרק ח': ביצוע; (4)   הוראות פרק ט': עבירות, עונשין והליכים משפטיים. (תיקון מס' 2)  תשמ"א-1981			40	779	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
חוק הסדרים במשק המדינה (תיקוני חקיקה להשגת יעדי התקציב לשנת 1997), תשנ"ז-1996			40	780	5	6	0.435702	0.466801	78.495529	0	0.000763	5		0.03226	0	4	0	0	0.074752
תקנת משנה 112(ו) חפירה על ידי     מכונה תק'     תשנ"א-1991			40	781	9	4	0.488479	0.497417	267.911816	0	0.0011	9		0.058988	0	7	0	0	0.127308
תקנות החשמל (הארקות ואמצעי הגנה בפני חישמול במתח עד 1,000 וולט), התשנ"א-1991			40	782	1	4	0.305727	0.33996	0	0	0.000295	1		0.008204	0	7	0	0	0.016803
הוראתו של מפקח עבודה; חולקת קופת חולים על הוראות מפקח כאמור, רשאית היא לערור על כך בפני מפקח רפואי ארצי של משרד העבודה; תק' תשל"ה–1974			40	783	0	0	0	0	0	97	0.000197	0		0	0	103	0	0	0
תקנה 25 וכן מבוטח כאמור בתקנה 26 (1א) ו-(1ב) – הם 0.4% מסכום הכנסת מינימום לפי פרט 1 בלוח י"א לחוק, כפול עשרה.   מיום 6.1.1974 תק' (מס' 2) תשל"ד-1974			40	784	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנות 17(ג), 36(ה) ו-110(ב) ו-(ג) ביום כ"ד בטבת התשע"ט (1 בינואר 2019			40	785	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
תקנה זו -  "עולה" - תושב ישראל שעלה לפי חוק השבות, תש"י-1950			40	786	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנות המקרקעין (ניהול ורישום), התשע"ב-2011			40	787	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
פקודת בריאות העם, 1940, יראו כמעבידו את בעל בית החולים; תק' (מס' 2)      תשכ"ח-1968			40	788	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנות 5 או 8 ושהוא בקי בהפעלת עגורן מהסוג ודרגת העומס שלגביו הוא מבקש הסמכה. תק'     תשנ"ו-1996			40	789	3	4	0.369338	0.4115	12.606953	0	0.000506	3		0.02662	0	4	0	0	0.056561
תקנת משנה 29(ג) הנוסח הקודם:  (ג) לא יעבוד אדם בצורן דו-חמצני גבישי בתהליך של ניקוי בהתזת חול אלא אם כן קיבל לכך היתר מיוחד מאת מפקח עבודה ראשי.   מיום 24.11.1990 תק' תשנ"א-1990			40	790	2	6	0.361071	0.405818	0.985621	0	0.000426	2		0.015422	0	4	0	0	0.034016
תקנה 17א חמרים לפיגום תק' תשע"ט-2019			40	791	9	4	0.488479	0.497417	267.911816	0	0.0011	9		0.058988	0	7	0	0	0.127308
הוראות מעבר. מס' 1573 מיום 30.4.1964 עמ' 1151 – תק' (מס' 3) תשכ"ד-1964			40	792	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנות הבטיחות בעבודה (גיליון בטיחות, סיווג, אריזה, תיווי וסימון של אריזות), תשנ"ח-1998			40	793	1	6	0.360719	0.404919	0	0	0.000316	2		0.010871	0	4	0	0	0.024601
תקנת פיגום לפני השימוש בו ויפסול כל רכיב שאינו מתאים. תק'     תשע"ט-2019			40	794	9	4	0.488479	0.497417	267.911816	0	0.0011	9		0.058988	0	7	0	0	0.127308
תקנות הגנת הצומח (הסדר, יבוא   ומכירה של תכשירים כימיים), התשנ"ה-1994			40	795	4	4	0.409718	0.445418	98.313191	0	0.000639	4		0.027781	0	7	0	0	0.061124
חוק החומרים המסוכנים), ובהתייעצות עם שר הבריאות, שר החקלאות ושר התעשיה והמסחר ובאישור ועדת העבודה והרווחה של הכנסת, לפי סעיף 48(א) לחוק-יסוד: הממשלה, וסעיף 2(ב) לחוק העונשין, תשל"ז-1977			40	796	1	6	0.360719	0.404919	0	0	0.000316	1		0.010871	0	4	0	0	0.024601
פקודה, "מבצע בניה" כמשמעותו בתקנות הבניה, וכן "המחזיק במקום העבודה" כמשמעותו בחוק ארגון הפיקוח על העבודה, תשי"ד-1954			40	797	4	4	0.409718	0.445418	98.313191	0	0.000639	4		0.027781	0	7	0	0	0.061124
הוראות תקנה 33(17); (21)  מידע אם נדרשת חוות דעת של מורשה נגישות מבנים, תשתיות וסביבה לבקשה להיתר לעבודה במקום ציבורי קיים, שהיא חובה לפי חוק שוויון זכויות לאנשים עם מוגבלות, התשנ"ח-1998			40	798	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
פקודה זו או תקנה לפיה, יראו את הדבר כאילו היתה הפרת הוראה לגבי כל עובד לחוד.   סימן ב': עבירות ועונשין עונש כשלא נקבע     במפורש (תיקון מס' 1)      תשל"ד-1974			40	799	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
חוק ארגון הפיקוח על העבודה, התשי"ד-1954			40	800	11	4	0.489769	0.499214	351.458147	0	0.001325	21		0.074267	0	4	0	0	0.159567
תקנות המהנדסים והאדריכלים" – תקנות המהנדסים והאדריכלים (רישוי וייחוד פעולות), התשכ"ז-1967			40	801	6	6	0.320518	0.364735	17.831016	0	0.000782	6		0.010798	0	5	0	0	0.031267
תקנות ארגון הפיקוח על העבודה (ניטור סביבתי וניטור ביולוגי של גורמים מזיקים), תשנ"א-1991			40	802	1	6	0.360719	0.404919	0	0	0.000316	1		0.010871	0	4	0	0	0.024601
הוראות סעיף 211(ה), דינו – קנס 5,000 לירות או מאסר שלושה חדשים. מיום 23.8.1974 תיקון מס' 1 ס"ח תשל"ד מס' 745 מיום 23.8.1974			40	803	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
תקנת משנה (ה). תק'     תשמ"ח-1988			40	804	2	6	0.361071	0.405818	0.985621	0	0.000426	2		0.015422	0	4	0	0	0.034016
תקנה 2(א) לתקנות הבטיחות בעבודה (עגורנאים, מפעילי מכונות הרמה אחרות ואתתים), התשנ"ג-1992			40	805	5	6	0.435702	0.466801	78.495529	0	0.000763	5		0.03226	0	4	0	0	0.074752
חוק שוויון זכויות לאנשים עם מוגבלות, ייתן מוסד תכנון משקל ראוי למטרות החוק האמור, לחובות המוטלות על החייב בביצוע נגישות ולהתאמות הנדרשות למימושן. מיום 16.1.2013 תק' תשע"ג-2012			40	806	0	0	0	0	0	98	0.000197	0		0	0	104	0	0	0
פקודת בריאות העם, 1940, יראו כמעבידו את בעל בית החולים;   מיום 11.1.1968 תק' (מס' 2) תשכ"ח-1968			40	807	2	6	0.364261	0.409164	3.028541	0	0.000514	2		0.011035	0	3	0	0	0.028416
תקנות הבטיחות בעבודה (חפירת תעלות באדמה חולית), תשכ"ב-1961			40	808	9	4	0.488479	0.497417	267.911816	0	0.0011	9		0.058988	0	7	0	0	0.127308
חוק ארגון הפיקוח על העבודה" – חוק ארגון הפיקוח על העבודה, התשי"ד-1954			40	809	10	4	0.489123	0.498315	316.637256	0	0.001217	10		0.070831	0	1	0	0	0.150973
תקנות אלה במשך 30 שנים לפחות מיום ביצוען; המעבדה תשלח העתק מתוצאות הבדיקות, עם קבלתן, למפקח עבודה אזורי וליושב ראש הועדה הטכנית.   מיום 23.4.1998			40	810	2	6	0.361071	0.405818	0.985621	0	0.000426	2		0.015422	0	4	0	0	0.034016
תקנות הניטור; חריגה מעל ערכי ה-BEI, מהווה הוראה החלטית לאי-התאמה, גם בהעדר ממצאים קליניים או מעבדתיים אחרים, לאחר שבוצעה בדיקה חוזרת תוך 15 ימים; (8)   טרם מלאו לו 18 שנים; תק' תשס"ב-2002			40	811	1	6	0.360719	0.404919	0	0	0.000316	1		0.010871	0	4	0	0	0.024601
2			20	40	255	3	0.440095	0.569182	24006.56366	0	0.029232	280	2011	0	0.338319	7	0	0	0.71816
